% Model:              NS-xy.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jun 29 2026, 12:19
% Dimension:          2
% Nodes:              3393
% Expressions:        3
% Description:        Velocity field, y-component, Velocity field, x-component, Pressure
% Length unit:        m
% x                       y                        v (m/s)                  u (m/s)                  p (Pa)
0.44849309694219797       3.9481044778721595       -9.589783829002234E-18   0.08537039303935055      9.62625575254819
0.44849341317037333       0.05173314626285004      6.926763752302428E-18    0.08510677776214447      9.626255489024695
0.44859813084112143       3.976411126305527        3.1615921967223526E-17   0.03908294158988251      9.626168224299075
0.44859813084112143       4                        0                        0                        9.626168224299075
0.44859813084112155       0                        0                        0                        9.626168224299064
0.44859813084112155       0.023515066483113658     -2.383627023472239E-17   0.03896137815864559      9.62616822429906
0.45000994090027163       0.25301048005670684      9.840374337865708E-17    0.39501150717012623      9.624991715916451
0.4564181186946358        3.8700328353101447       5.399816484626286E-17    0.2095738311924589       9.619651567754481
0.468104722048573         0.09410079174349502      2.874193069147779E-17    0.1531450866530115       9.609912731626197
0.5049387162386604        3.801469767804587        6.32224621892467E-17     0.3144611148692032       9.579217736467792
0.5301508499052343        0.31616534033803584      -1.1135420898301295E-18  0.4852920162171161       9.55820762507898
0.5322387731532502        3.7062222270255027       2.362205463394448E-17    0.4536690466683893       9.556467689038968
0.5395965058393362        0.21767494145393362      4.603970972113941E-17    0.34304891069948407      9.550336245133897
0.545894202876229         0.4807430509228059       2.9639415808191923E-17   0.7049409677836075       9.545088164269819
0.5497840045448849        3.9071210274788664       2.1470626174591973E-16   0.15120391106164724      9.54184666287926
0.5606521941788881        3.947153771158118        7.944971888541519E-17    0.08691341311030022      9.532789838184241
0.5606694320200785        0.052695243299535094     3.59352969054102E-17     0.08666841022155962      9.532775473316606
0.5607476635514019        0                        0                        0                        9.53271028037383
0.5607476635514019        0.0239523833179705       1.2625787474194758E-17   0.03968159025219623      9.532710280373827
0.560747663551402         3.9759789868900537       -8.878150383617688E-17   0.03979460140373211      9.53271028037381
0.560747663551402         4                        0                        0                        9.532710280373813
0.5654874223584094        3.861262058970458        1.1820611123306583E-16   0.2232098115987717       9.528760481367998
0.5676375704199701        0.13709446096312047      1.432911268879654E-17    0.22065956359404734      9.526968691316698
0.5742602536077179        3.558898783741408        2.3206878872900252E-17   0.6540977425206501       9.521449788660247
0.5753816872072501        0.8984894914710768       2.2012635484059126E-16   1.161114416500148        9.520515260660632
0.5797590704374895        1.0843795958906957       2.2396592257743425E-16   1.3173496981577986       9.516867441302102
0.5809882201708358        0.09082019229255929      -3.80323804218228E-19    0.14793019243424158      9.515843149857647
0.5810099798090793        2.728266910930703        -1.76976230841787E-16    1.4456780443514392       9.515825016825778
0.5816225664295842        2.909373816326449        -1.3754178130173464E-16  1.3220996925749464       9.515314527975356
0.5816696896479334        2.5467808276208714       -3.714932314962726E-16   1.5420961360609324       9.51527525862673
0.5818313620303981        1.2701761707229497       1.5637337833716214E-16   1.4447321575914105       9.515140531641343
0.5826173818289363        2.364857582151569        -3.2921971251628826E-16  1.6111995603110476       9.51448551514256
0.5828045737249203        3.0943097668041775       -6.472318208797206E-17   1.1677025559487453       9.51432952189591
0.5830850756876083        1.4533874178601487       1.1627591466097698E-16   1.542172785436003        9.514095770260335
0.5834000538806846        2.1827300764828483       -3.0445473623470303E-16  1.6527540496452395       9.513833288432773
0.5837399015159445        1.6360356941014835       -1.1936581817035119E-17  1.6114708266799227       9.513550082070052
0.5838474719265793        2.0005667537820426       -2.1688275334555576E-16  1.6666665328292307       9.513460440061193
0.5839487213455095        1.8183852854181612       -6.831080168806786E-17   1.6529233731030668       9.513376065545417
0.596920814832598         0.688967140026236        2.6844441532946433E-16   0.9504970166954231       9.502565987639512
0.6028587644970923        3.328062947299041        3.9369665360420734E-21   0.9317703366714107       9.497617696252432
0.6076668138679745        3.784589167937788        1.1140198742585577E-17   0.33968395903296394      9.493610988443365
0.6077706828332106        0.28135143158104825      -1.2372324985165636E-17  0.43593629094645364      9.493524430972336
0.6334561997219443        3.9067899944181432       -2.3433139316130027E-16  0.15172996549452392      9.472119833565072
0.6372914314359904        0.20730149999986805      6.330485742639124E-18    0.32759670337386565      9.468923807136685
0.639259178828865         0.3843331605047219       5.858103163559937E-17    0.5790086098980586       9.467284017642617
0.6529366043636645        3.6843910249534297       3.305851660589872E-17    0.4845111979401397       9.455886163030288
0.6728179093354967        3.9463687631697195       -3.2043300271220656E-16  0.08818693239882291      9.439318408887122
0.672840103008897         0.05306621489024879      -4.899568737415076E-18   0.0872703484992571       9.43929991415926
0.672897196261681         0                        0                        0                        9.4392523364486
0.672897196261681         0.024121006768294907     -3.787908586068425E-17   0.03995925171069312      9.4392523364486
0.6728971962616823        3.9756221650771453       -9.499095017967083E-17   0.04038210868995549      9.439252336448634
0.6728971962616823        4                        0                        0                        9.439252336448634
